Gene,Expression
RP11-977B10.2,0.00078003120124805
RP11-977G19.11,0.00546021840873635
RP11-977G19.5,0.21294851794071762
RP11-981G7.3,0.00078003120124805
RP11-982M15.6,0.00078003120124805
RP11-982M15.8,0.0015600624024961
RP11-983C2.2,0.0031201248049922
RP11-983P16.4,0.014040561622464899
RP11-98D18.9,0.0046801872074883
RP11-98I9.4,0.0031201248049922
RP11-996F15.2,0.00234009360374415
RP11-9G1.3,0.00078003120124805
RP13-1039J1.4,0.00078003120124805
RP13-104F24.2,0.014040561622464899
RP13-126C7.1,0.00078003120124805
RP13-131K19.1,0.00234009360374415
RP13-188A5.1,0.0062402496099844
RP13-20L14.1,0.00078003120124805
RP13-20L14.6,0.0015600624024961
RP13-270P17.2,0.00234009360374415
RP13-297E16.4,0.00078003120124805
RP13-297E16.5,0.0015600624024961
RP13-395E19.3,0.00078003120124805
RP13-452N2.1,0.00078003120124805
RP13-516M14.4,0.0078003120124804995
RP13-539F13.3,0.00234009360374415
RP13-631K18.2,0.0039001560062402497
RP13-942N8.1,0.01014040561622465
RP13-977J11.2,0.0015600624024961
RP1L1,0.0265210608424337
RP2,0.0499219968798752
RP3-323P24.3,0.0015600624024961
RP3-326I13.1,0.0015600624024961
RP3-333H23.8,0.0046801872074883
RP3-335E1.1,0.00078003120124805
RP3-340N1.2,0.00078003120124805
RP3-368A4.5,0.014040561622464899
RP3-395M20.8,0.0039001560062402497
RP3-399L15.3,0.0015600624024961
RP3-402G11.26,0.0093603744149766
RP3-403L10.3,0.00078003120124805
RP3-405J10.3,0.00546021840873635
RP3-414A15.10,0.00234009360374415
RP3-425C14.5,0.0015600624024961
RP3-434P1.6,0.00078003120124805
RP3-437I16.1,0.00078003120124805
RP3-439F8.1,0.0015600624024961
RP3-449O17.1,0.0124804992199688
RP3-453C12.15,0.0062402496099844
RP3-455J7.4,0.0070202808112324495
RP3-461F17.3,0.00078003120124805
RP3-467D16.3,0.00234009360374415
RP3-467K16.2,0.00078003120124805
RP3-467K16.4,0.0015600624024961
RP3-468B3.2,0.00858034321372855
RP3-473B4.3,0.00078003120124805
RP3-486I3.7,0.00234009360374415
RP3-508I15.9,0.0031201248049922
RP3-522J7.6,0.00078003120124805
RP3-522P13.3,0.0015600624024961
RP3-525N10.2,0.0015600624024961
RP4-530I15.9,0.00078003120124805
RP4-533D7.5,0.0015600624024961
RP4-568F9.6,0.0046801872074883
RP4-569M23.2,0.0070202808112324495
RP4-591N18.2,0.00234009360374415
RP4-594L9.2,0.00078003120124805
RP4-598P13.1,0.0070202808112324495
RP4-601P9.2,0.00078003120124805
RP4-613B23.1,0.00078003120124805
RP4-614C15.2,0.00546021840873635
RP4-621B10.8,0.00078003120124805
RP4-622L5.2,0.00078003120124805
RP4-630A11.3,0.0031201248049922
RP4-630C24.3,0.00078003120124805
RP4-635E18.6,0.00078003120124805
RP4-635E18.7,0.0039001560062402497
RP4-639F20.1,0.0039001560062402497
RP4-640H8.2,0.00234009360374415
RP4-647C14.2,0.0031201248049922
RP4-655C5.4,0.00078003120124805
RP4-665J23.1,0.00234009360374415
RP4-666F24.3,0.014040561622464899
RP4-668E10.4,0.00078003120124805
RP4-680D5.2,0.00078003120124805
RP4-683M8.2,0.0015600624024961
RP4-705O1.1,0.00078003120124805
RP4-724E16.2,0.0062402496099844
RP4-753D4.2,0.00078003120124805
RP4-753M9.1,0.00078003120124805
RP4-756G23.5,0.0046801872074883
RP4-758J18.2,0.02574102964118565
RP4-760C5.5,0.00078003120124805
RP4-761J14.8,0.00078003120124805
RP4-781K5.5,0.00078003120124805
RP4-794H19.1,0.0015600624024961
RP4-797C5.2,0.00078003120124805
RP4-798A10.2,0.0015600624024961
RP4-798P15.3,0.0031201248049922
RP4-800G7.2,0.00078003120124805
RP4-803J11.2,0.0015600624024961
RP4-816N1.6,0.00234009360374415
RP5-1000K24.2,0.0070202808112324495
RP5-1021I20.1,0.0015600624024961
RP5-1021I20.2,0.0015600624024961
RP5-1021I20.4,0.00078003120124805
RP5-1021I20.5,0.00858034321372855
RP5-1024G6.5,0.0015600624024961
RP5-1033H22.2,0.00078003120124805
RP5-1069C8.2,0.0046801872074883
RP5-1070A16.1,0.00078003120124805
RP5-1074L1.1,0.0015600624024961
RP5-1086K13.1,0.00078003120124805
RP5-1086L22.1,0.00078003120124805
RP5-1092A11.2,0.00078003120124805
RP5-1096D14.6,0.01014040561622465
RP5-1112D6.4,0.0070202808112324495
RP5-1114G22.2,0.00078003120124805
RP5-1120P11.1,0.00078003120124805
RP5-1120P11.3,0.00078003120124805
RP5-1125N11.2,0.0015600624024961
RP5-1139B12.4,0.00078003120124805
RP5-1142A6.2,0.00078003120124805
RP5-1142A6.8,0.00234009360374415
RP5-1157M23.2,0.0031201248049922
RP5-1159O4.1,0.00234009360374415
RP5-1165K10.2,0.0015600624024961
RP5-1172A22.1,0.0031201248049922
RP5-1184F4.7,0.0070202808112324495
RP5-1185I7.1,0.0031201248049922
RP5-1186N24.3,0.0015600624024961
RP5-1198O20.4,0.00078003120124805
RP5-821D11.7,0.0124804992199688
RP5-855F14.2,0.00078003120124805
RP5-856G1.2,0.0039001560062402497
RP5-860F19.8,0.00078003120124805
RP5-862P8.2,0.0031201248049922
RP5-864K19.4,0.00078003120124805
RP5-864K19.7,0.0015600624024961
RP5-875O13.1,0.0031201248049922
RP5-884G6.2,0.0039001560062402497
RP5-890E16.2,0.00234009360374415
RP5-894A10.2,0.030421216848673948
RP5-896L10.1,0.00078003120124805
RP5-919F19.5,0.00078003120124805
RP5-921G16.1,0.00234009360374415
RP5-921G16.2,0.00078003120124805
RP5-940J5.9,0.00234009360374415
RP5-944M2.3,0.0015600624024961
RP5-951N9.2,0.0015600624024961
RP5-952N6.1,0.00078003120124805
RP5-965G21.4,0.00234009360374415
RP5-966M1.6,0.00078003120124805
RP5-968D22.3,0.00078003120124805
RP5-983L19.2,0.00078003120124805
RP5-994D16.3,0.00078003120124805
RP5-997D24.3,0.00078003120124805
RP6-109B7.2,0.00078003120124805
RP6-65G23.3,0.0046801872074883
RP9,0.036661466458658344
RP9P,0.01794071762870515
RPA1,0.17238689547581904
RPA2,0.10842433697347893
RPA3,0.056162246489859596
RPA4,0.00078003120124805
RPAIN,0.12870514820592824
RPAP1,0.02106084243369735
RPAP2,0.0655226209048362
RPAP3,0.056162246489859596
RPARP-AS1,0.038221528861154444
RPE,0.0483619344773791
RPE65,0.0015600624024961
RPEL1,0.0015600624024961
RPF1,0.12714508580343215
RPF2,0.07410296411856475
RPGR,0.0124804992199688
RPGRIP1,0.00078003120124805
RPGRIP1L,0.0109204368174727
RPH3A,0.00234009360374415
RPH3AL,0.028081123244929798
RPIA,0.09906396255850235
RPL10,1.0
RPL10A,1.0
RPL10L,0.0124804992199688
RPL11,0.999219968798752
RPL12,0.9641185647425897
RPL13,1.0
RPL13A,0.999219968798752
RPL13AP17,0.00546021840873635
RPL14,0.9820592823712948
RPL15,1.0
RPL17,0.9921996879875195
RPL18,1.0
RPL18A,0.9945397815912637
RPL19,0.999219968798752
RPL21,0.9882995319812793
RPL22,0.9898595943837754
RPL22L1,0.40249609984399376
RPL23,1.0
RPL23A,0.9976599063962559
RPL23AP53,0.00858034321372855
RPL23AP82,0.02418096723868955
RPL23AP87,0.0015600624024961
RPL24,0.9960998439937597
RPL26,1.0
RPL26L1,0.036661466458658344
RPL27,0.9742589703588144
RPL27A,1.0
RPL28,0.9953198127925117
RPL29,0.9797191887675507
RPL29P30,0.00078003120124805
RPL3,1.0
RPL30,0.999219968798752
RPL31,1.0
RPL32,0.999219968798752
RPL32P3,0.0234009360374415
RPL34,1.0
RPL34-AS1,0.00546021840873635
RPL35,0.9867394695787831
RPL35A,0.999219968798752
RPL36,0.9648985959438378
RPL36A,1.0
RPL36AL,0.8143525741029641
RPL37,0.9984399375975039
RPL37A,1.0
RPL38,0.9976599063962559
RPL39,0.9882995319812793
RPL39L,0.0078003120124804995
RPL39P5,0.00078003120124805
RPL3L,0.0031201248049922
RPL4,0.9906396255850234
RPL41,1.0
RPL5,0.9976599063962559
RPL6,0.9734789391575663
RPL7,0.999219968798752
RPL7A,1.0
RPL7L1,0.1419656786271451
RPL8,0.9703588143525741
RPL9,0.9804992199687987
RPL9P9,0.7223088923556942
RPLP0,0.9882995319812793
RPLP0P2,0.3244929797191888
RPLP1,1.0
RPLP2,0.9976599063962559
RPN1,0.11934477379095164
RPN2,0.10140405616224649
RPP14,0.030421216848673948
RPP21,0.11622464898595944
RPP25,0.02262090483619345
RPP25L,0.059282371294851796
RPP30,0.0452418096723869
RPP38,0.0390015600624025
RPP40,0.0390015600624025
RPRD1A,0.078003120124805
RPRD1B,0.0249609984399376
RPRD2,0.11778471138845553
RPRM,0.00078003120124805
RPS10,0.9976599063962559
RPS11,1.0
RPS11P6,0.0031201248049922
RPS12,1.0
RPS13,0.9882995319812793
RPS14,1.0
RPS15,0.9882995319812793
RPS15A,1.0
RPS16,0.985179407176287
RPS17,0.9984399375975039
RPS18,0.999219968798752
RPS19,1.0
RPS19BP1,0.10062402496099844
RPS2,1.0
RPS20,0.9984399375975039
RPS21,0.9976599063962559
RPS23,1.0
RPS24,1.0
RPS25,0.9929797191887676
RPS26,0.5405616224648986
RPS27,1.0
RPS27A,1.0
RPS27L,0.20124804992199688
RPS27P25,0.00546021840873635
RPS28,0.999219968798752
RPS29,0.999219968798752
RPS3,1.0
RPS3A,1.0
RPS4X,0.999219968798752
RPS4Y1,0.7909516380655226
RPS4Y2,0.05382215288611544
RPS5,0.9797191887675507
RPS6,1.0
RPS6KA1,0.0842433697347894
RPS6KA2,0.0171606864274571
RPS6KA3,0.12012480499219969
RPS6KA4,0.0078003120124804995
RPS6KA5,0.06942277691107644
RPS6KB1,0.033541341653666144
RPS6KB2,0.033541341653666144
RPS6KC1,0.02106084243369735
RPS6KL1,0.0078003120124804995
RPS7,0.9882995319812793
RPS8,1.0
RPS9,0.9945397815912637
RPSA,0.9960998439937597
RPSAP52,0.0031201248049922
RPTN,0.00078003120124805
RPTOR,0.0109204368174727
RPUSD1,0.0187207488299532
RPUSD2,0.0234009360374415
RPUSD3,0.09126365054602184
RPUSD4,0.05538221528861154
RRAD,0.00078003120124805
RRAGA,0.07722308892355695
RRAGB,0.00858034321372855
RRAGC,0.029641185647425898
RRAGD,0.07254290171606864
RRAS,0.07956318252730109
RRAS2,0.0171606864274571
RRBP1,0.02418096723868955
RREB1,0.06318252730109204
RRM1,0.09594383775351015
RRM2,0.029641185647425898
RRM2B,0.06006240249609984
RRN3,0.046801872074883
RRN3P1,0.028081123244929798
RRN3P2,0.0109204368174727
RRN3P3,0.01326053042121685
RRNAD1,0.01794071762870515
RRP1,0.0265210608424337
RRP12,0.046021840873634944
RRP15,0.0686427457098284
RRP1B,0.057722308892355696
RRP36,0.0421216848673947
RRP7A,0.07878315132605304
RRP7BP,0.0327613104524181
RRP8,0.01638065522620905
RRP9,0.015600624024960999
RRS1,0.0842433697347894
RRS1-AS1,0.0015600624024961
RSAD1,0.038221528861154444
RSAD2,0.028861154446177848
RSBN1,0.08034321372854915
RSBN1L,0.1310452418096724
RSF1,0.10218408736349453
RSF1-IT1,0.0046801872074883
RSG1,0.0031201248049922
RSL1D1,0.4243369734789392
RSL24D1,0.44617784711388453
RSPH1,0.0070202808112324495
RSPH3,0.02574102964118565
RSPH4A,0.0039001560062402497
RSPH6A,0.00078003120124805
RSPO2,0.00078003120124805
RSPO3,0.00078003120124805
RSPRY1,0.033541341653666144
RSRC1,0.015600624024960999
RSRC2,0.1497659906396256
RSRP1,0.25585023400936036
RSU1,0.08970358814352575
RSU1P2,0.0015600624024961
RTCA,0.078003120124805
RTCB,0.11700468018720749
RTEL1,0.0039001560062402497
RTEL1-TNFRSF6B,0.0015600624024961
RTF1,0.13260530421216848
RTFDC1,0.15834633385335414
RTKN,0.01950078003120125
RTKN2,0.01170046801872075
RTL1,0.00078003120124805
RTN1,0.0031201248049922
RTN2,0.01326053042121685
RTN3,0.14274570982839313
RTN4,0.28471138845553823
RTN4IP1,0.0093603744149766
RTN4R,0.00234009360374415
RTN4RL1,0.00078003120124805
RTN4RL2,0.0070202808112324495
RTP1,0.0015600624024961
RTP2,0.00078003120124805
RTP3,0.00078003120124805
RTP4,0.030421216848673948
RTP5,0.00078003120124805
RTTN,0.06396255850234009
RUBCN,0.0046801872074883
RUBCNL,0.00078003120124805
RUFY1,0.06630265210608424
RUFY2,0.0187207488299532
RUFY3,0.01638065522620905
RUFY4,0.00234009360374415
RUNDC1,0.0390015600624025
RUNDC3A,0.0015600624024961
RUNDC3A-AS1,0.0039001560062402497
RUNDC3B,0.0171606864274571
RUNX1,0.18798751950078002
RUNX1T1,0.0015600624024961
RUNX2,0.05850234009360374
RUNX3,0.078003120124805
RUSC1,0.039781591263650544
RUSC1-AS1,0.00234009360374415
RUSC2,0.0039001560062402497
RUVBL1,0.07098283931357255
RUVBL2,0.0717628705148206
RWDD1,0.18174726989079562
RWDD2A,0.0062402496099844
RWDD2B,0.0187207488299532
RWDD3,0.029641185647425898
RWDD4,0.060842433697347896
RXFP1,0.0015600624024961
RXFP2,0.00078003120124805
RXRA,0.00858034321372855
RXRB,0.07332293291731669
RYBP,0.1482059282371295
RYK,0.06474258970358815
RYR1,0.0039001560062402497
RYR2,0.0046801872074883
RYR3,0.027301092043681748
S100A1,0.00234009360374415
S100A10,0.07410296411856475
S100A11,0.06474258970358815
S100A12,0.00234009360374415
S100A13,0.01014040561622465
S100A16,0.0015600624024961
S100A2,0.0015600624024961
S100A4,0.23868954758190328
S100A5,0.0015600624024961
S100A6,0.3377535101404056
S100A7A,0.0015600624024961
S100A8,0.00234009360374415
S100A9,0.0015600624024961
S100B,0.0015600624024961
S100P,0.0015600624024961
S100PBP,0.0842433697347894
S100Z,0.00234009360374415
S1PR1,0.0031201248049922
S1PR3,0.00858034321372855
S1PR4,0.0514820592823713
S1PR5,0.00078003120124805
SAAL1,0.041341653666146644
SAC3D1,0.0265210608424337
SACM1L,0.0343213728549142
SACS,0.0436817472698908
SACS-AS1,0.00078003120124805
SAE1,0.04914196567862714
SAFB,0.04914196567862714
SAFB2,0.06006240249609984
SAG,0.0218408736349454
SALL2,0.0218408736349454
SALL4,0.0046801872074883
SAMD1,0.0249609984399376
SAMD10,0.02574102964118565
SAMD11,0.0031201248049922
SAMD12,0.00078003120124805
SAMD13,0.0358814352574103
SAMD15,0.0039001560062402497
SAMD3,0.00546021840873635
SAMD4A,0.0070202808112324495
SAMD4B,0.030421216848673948
SAMD5,0.00234009360374415
SAMD7,0.00234009360374415
SAMD8,0.0327613104524181
SAMD9,0.060842433697347896
SAMD9L,0.062402496099843996
SAMHD1,0.01794071762870515
SAMM50,0.0748829953198128
SAMMSON,0.00858034321372855
SAMSN1,0.0358814352574103
SAP130,0.0171606864274571
SAP18,0.35647425897035884
SAP30,0.042901716068642744
SAP30BP,0.04914196567862714
SAP30L,0.0436817472698908
SAP30L-AS1,0.00234009360374415
SAPCD2,0.01326053042121685
SAR1A,0.08502340093603744
SAR1B,0.04758190327613104
SARAF,0.33073322932917315
SARDH,0.01794071762870515
SARM1,0.05850234009360374
SARNP,0.028861154446177848
SARS,0.036661466458658344
SARS2,0.0039001560062402497
SART1,0.0842433697347894
SART3,0.05538221528861154
SASH1,0.00078003120124805
SASH3,0.0265210608424337
SASS6,0.00858034321372855
SAT1,0.08580343213728549
SAT2,0.0717628705148206
SATB1,0.20280811232449297
SATB1-AS1,0.01014040561622465
SATB2,0.0046801872074883
SAV1,0.0717628705148206
SAXO2,0.0015600624024961
SAYSD1,0.028081123244929798
SBDS,0.1497659906396256
SBDSP1,0.0062402496099844
SBF1,0.0218408736349454
SBF2,0.056162246489859596
SBF2-AS1,0.0039001560062402497
SBK1,0.0031201248049922
SBNO1,0.08970358814352575
SBNO2,0.02574102964118565
SBSN,0.00078003120124805
SBSPON,0.0015600624024961
SC5D,0.08190327613104524
SCAF1,0.00858034321372855
SCAF11,0.24570982839313574
SCAF4,0.0421216848673947
SCAF8,0.07644305772230889
SCAI,0.059282371294851796
SCAMP1,0.0374414976599064
SCAMP1-AS1,0.05694227769110764
SCAMP2,0.250390015600624
SCAMP3,0.13650546021840873
SCAMP4,0.014040561622464899
SCAMP5,0.00858034321372855
SCAND1,0.0967238689547582
SCAND2P,0.02418096723868955
SCAP,0.036661466458658344
SCAPER,0.027301092043681748
SCARA3,0.00078003120124805
SCARA5,0.0015600624024961
SCARB1,0.0249609984399376
SCARB2,0.1372854914196568
SCARF1,0.06006240249609984
SCART1,0.00234009360374415
SCCPDH,0.187207488299532
SCD,0.030421216848673948
SCD5,0.0202808112324493
SCFD1,0.07020280811232449
SCFD2,0.02106084243369735
SCG2,0.0039001560062402497
SCG3,0.00234009360374415
SCG5,0.015600624024960999
SCGB1B2P,0.00078003120124805
SCGB2A2,0.00078003120124805
SCGB2B2,0.0039001560062402497
SCGB3A1,0.00546021840873635
SCGN,0.00078003120124805
SCHIP1,0.1794071762870515
SCIMP,0.00546021840873635
SCIN,0.01794071762870515
SCLT1,0.0265210608424337
SCLY,0.0062402496099844
SCMH1,0.0358814352574103
SCML1,0.0046801872074883
SCML2,0.0202808112324493
SCML4,0.01170046801872075
SCN10A,0.00078003120124805
SCN1A,0.0015600624024961
SCN1B,0.01014040561622465
SCN2A,0.00234009360374415
SCN2B,0.0031201248049922
SCN3A,0.0015600624024961
SCN4A,0.00078003120124805
SCN4B,0.0015600624024961
SCN5A,0.00078003120124805
SCN7A,0.0046801872074883
SCN8A,0.0078003120124804995
SCN9A,0.00234009360374415
SCNM1,0.09516380655226209
SCNN1A,0.00078003120124805
SCNN1D,0.0046801872074883
SCNN1G,0.00234009360374415
SCO1,0.042901716068642744
SCO2,0.01326053042121685
SCOC,0.0998439937597504
SCOC-AS1,0.0093603744149766
SCP2,0.23244929797191888
SCPEP1,0.0062402496099844
SCRG1,0.0031201248049922
SCRIB,0.0249609984399376
SCRN1,0.11622464898595944
SCRN2,0.07254290171606864
SCRN3,0.0070202808112324495
SCRT1,0.00078003120124805
SCRT2,0.0015600624024961
SCT,0.00078003120124805
SCUBE1,0.00078003120124805
SCUBE2,0.0015600624024961
SCUBE3,0.00234009360374415
SCX,0.0015600624024961
SCYL1,0.0686427457098284
SCYL2,0.05226209048361934
SCYL3,0.044461778471138844
SDAD1,0.1029641185647426
SDAD1P1,0.0234009360374415
SDC1,0.00078003120124805
SDC2,0.0015600624024961
SDC3,0.0031201248049922
SDC4,0.0062402496099844
SDCBP,0.15678627145085802
SDCBP2,0.0015600624024961
SDCBP2-AS1,0.0124804992199688
SDCCAG3,0.0452418096723869
SDCCAG8,0.062402496099843996
SDE2,0.078003120124805
SDF2,0.06630265210608424
SDF2L1,0.046021840873634944
SDF4,0.09828393135725429
SDHA,0.17004680187207488
SDHAF1,0.0249609984399376
SDHAF2,0.09906396255850235
SDHAF3,0.02262090483619345
SDHAF4,0.01170046801872075
SDHAP1,0.0039001560062402497
SDHB,0.10764430577223089
SDHC,0.1918876755070203
SDHD,0.09438377535101404
SDK1,0.00234009360374415
SDPR,0.15522620904836193
SDR39U1,0.17082683307332294
SDR42E1,0.0070202808112324495
SDR9C7,0.00078003120124805
SDS,0.0031201248049922
SDSL,0.028081123244929798
SEC11A,0.24414976599063962
SEC11C,0.0234009360374415
SEC13,0.0842433697347894
SEC14L1,0.044461778471138844
SEC14L2,0.00078003120124805
SEC14L3,0.00234009360374415
SEC14L4,0.0218408736349454
SEC14L5,0.00234009360374415
SEC16A,0.0655226209048362
SEC16B,0.00234009360374415
SEC1P,0.0093603744149766
SEC22A,0.0187207488299532
SEC22B,0.12792511700468018
SEC22C,0.033541341653666144
SEC23A,0.0717628705148206
SEC23B,0.07098283931357255
SEC23IP,0.046021840873634944
SEC24A,0.02574102964118565
SEC24B,0.0327613104524181
SEC24B-AS1,0.01950078003120125
SEC24C,0.039781591263650544
SEC24D,0.0249609984399376
SEC31A,0.06630265210608424
SEC31B,0.00546021840873635
SEC61A1,0.09282371294851795
SEC61A2,0.0078003120124804995
SEC61B,0.21294851794071762
SEC61G,0.19578783151326054
SEC62,0.3221528861154446
SEC63,0.18252730109204368
SECISBP2,0.0483619344773791
SECISBP2L,0.06942277691107644
SECTM1,0.0093603744149766
SEH1L,0.060842433697347896
SEL1L,0.0234009360374415
SEL1L2,0.0015600624024961
SEL1L3,0.039781591263650544
SELE,0.00078003120124805
SELENBP1,0.0031201248049922
SELK,0.14742589703588144
SELL,0.6731669266770671
SELM,0.038221528861154444
SELO,0.0218408736349454
SELP,0.031981279251170044
SELPLG,0.027301092043681748
SELT,0.17082683307332294
SELV,0.0015600624024961
SEMA3A,0.0015600624024961
SEMA3B,0.0062402496099844
SEMA3C,0.0046801872074883
SEMA3D,0.00546021840873635
SEMA3E,0.0015600624024961
SEMA3F,0.0015600624024961
SEMA3F-AS1,0.00078003120124805
SEMA3G,0.00078003120124805
SEMA4A,0.01014040561622465
SEMA4B,0.0078003120124804995
SEMA4C,0.028861154446177848
SEMA4D,0.10764430577223089
SEMA4F,0.0070202808112324495
SEMA4G,0.0015600624024961
SEMA5A,0.015600624024960999
SEMA5B,0.00234009360374415
SEMA6A,0.00078003120124805
SEMA6A-AS1,0.00078003120124805
SEMA6C,0.0171606864274571
SEMA7A,0.01014040561622465
SENCR,0.027301092043681748
SENP1,0.02418096723868955
SENP2,0.0374414976599064
SENP3,0.027301092043681748
SENP3-EIF4A1,0.05226209048361934
SENP5,0.0249609984399376
SENP6,0.11544461778471139
SENP7,0.07332293291731669
SENP8,0.0070202808112324495
SEP15,0.20904836193447737
SEPHS1,0.05538221528861154
SEPHS2,0.09906396255850235
SEPN1,0.015600624024960999
SEPP1,0.19110764430577223
SEPSECS,0.01326053042121685
SEPSECS-AS1,0.0031201248049922
SEPT11,0.09750390015600624
SEPT12,0.0046801872074883
SEPT14,0.0015600624024961
SEPT2,0.3923556942277691
SEPT3,0.0039001560062402497
SEPT4,0.00546021840873635
SEPT5,0.10764430577223089
SEPT6,0.5663026521060842
SEPT7,0.22074882995319814
SEPT7P2,0.01170046801872075
SEPT8,0.0202808112324493
SEPT9,0.23712948517940718
SEPW1,0.12870514820592824
SERAC1,0.01794071762870515
SERBP1,0.48673946957878317
SERF1A,0.0062402496099844
SERF1B,0.00858034321372855
SERF2,0.6911076443057722
SERGEF,0.0218408736349454
SERHL,0.00078003120124805
SERINC1,0.12714508580343215
SERINC2,0.0015600624024961
SERINC3,0.2745709828393136
SERINC5,0.0218408736349454
SERP1,0.5280811232449298
SERP2,0.00234009360374415
SERPINA1,0.0039001560062402497
SERPINA10,0.0015600624024961
SERPINA11,0.00078003120124805
SERPINA13P,0.0015600624024961
SERPINA3,0.0015600624024961
SERPINA6,0.00078003120124805
SERPINA9,0.0046801872074883
SERPINB1,0.5522620904836193
SERPINB10,0.0039001560062402497
SERPINB12,0.00078003120124805
SERPINB2,0.00078003120124805
SERPINB4,0.00078003120124805
SERPINB5,0.0031201248049922
SERPINB6,0.25195007800312014
SERPINB8,0.0039001560062402497
SERPINB9,0.10764430577223089
SERPINB9P1,0.0046801872074883
SERPINE1,0.0062402496099844
SERPINE2,0.07020280811232449
SERPINE3,0.00078003120124805
SERPINF1,0.0015600624024961
SERPINF2,0.0039001560062402497
SERPING1,0.33229329173166927
SERPINH1,0.0327613104524181
SERPINI1,0.035101404056162244
SERTAD1,0.014040561622464899
SERTAD2,0.1544461778471139
SERTAD3,0.00858034321372855
SERTM1,0.00078003120124805
SESN1,0.056162246489859596
SESN2,0.0078003120124804995
SESN3,0.08814352574102964
SESTD1,0.0187207488299532
SET,0.6131045241809673
SETBP1,0.06708268330733229
SETD1A,0.02574102964118565
SETD2,0.0967238689547582
SETD3,0.08580343213728549
SETD4,0.01950078003120125
SETD5,0.09438377535101404
SETD6,0.0187207488299532
SETD7,0.02418096723868955
SETD9,0.02574102964118565
SETDB1,0.06006240249609984
SETDB2,0.0374414976599064
SETMAR,0.02418096723868955
SETX,0.12090483619344773
SEZ6,0.00858034321372855
SEZ6L,0.0031201248049922
SEZ6L2,0.00078003120124805
SF1,0.21840873634945399
SF3A1,0.23556942277691106
SF3A2,0.02262090483619345
SF3A3,0.11700468018720749
SF3B1,0.2574102964118565
SF3B2,0.23478939157566303
SF3B3,0.13806552262090482
SF3B4,0.059282371294851796
SF3B5,0.3712948517940718
SF3B6,0.312792511700468
SFI1,0.01950078003120125
SFMBT1,0.00078003120124805
SFMBT2,0.0046801872074883
SFPQ,0.3993759750390016
SFR1,0.078003120124805
SFRP1,0.0015600624024961
SFRP4,0.00078003120124805
SFSWAP,0.057722308892355696
SFT2D1,0.093603744149766
SFT2D2,0.07254290171606864
SFT2D3,0.028861154446177848
SFTPB,0.01170046801872075
SFTPD,0.00078003120124805
SFXN1,0.06474258970358815
SFXN2,0.0124804992199688
SFXN3,0.0655226209048362
SFXN4,0.046021840873634944
SFXN5,0.02106084243369735
SGCA,0.00078003120124805
SGCB,0.01014040561622465
SGCD,0.0031201248049922
SGCG,0.00078003120124805
SGF29,0.056162246489859596
SGIP1,0.01326053042121685
SGK1,0.0031201248049922
SGK2,0.00078003120124805
SGK223,0.00078003120124805
SGK3,0.07566302652106084
SGK494,0.0078003120124804995
SGMS1,0.0124804992199688
SGMS2,0.00234009360374415
SGO1,0.014040561622464899
SGO2,0.015600624024960999
SGPL1,0.014040561622464899
SGPP1,0.0202808112324493
SGPP2,0.00234009360374415
SGSH,0.00234009360374415
SGSM1,0.00546021840873635
SGSM2,0.035101404056162244
SGSM3,0.0327613104524181
SGTA,0.0358814352574103
SGTB,0.01326053042121685
SH2B1,0.0343213728549142
SH2B2,0.0031201248049922
SH2B3,0.039781591263650544
SH2D2A,0.0031201248049922
SH2D3A,0.01950078003120125
SH2D3C,0.0873634945397816
SH2D4A,0.0015600624024961
SH2D4B,0.00078003120124805
SH2D5,0.0015600624024961
SH2D6,0.00078003120124805
SH3BGR,0.0031201248049922
SH3BGRL,0.33073322932917315
SH3BGRL2,0.044461778471138844
SH3BGRL3,0.43135725429017163
SH3BP1,0.014040561622464899
SH3BP2,0.0358814352574103
SH3BP4,0.054602184087363496
SH3BP5,0.02574102964118565
SH3BP5-AS1,0.01170046801872075
SH3BP5L,0.01014040561622465
SH3D19,0.00234009360374415
SH3D21,0.02418096723868955
SH3GL1,0.02106084243369735
SH3GL3,0.028861154446177848
SH3GLB1,0.12480499219968799
SH3GLB2,0.0218408736349454
SH3KBP1,0.13962558502340094
SH3PXD2A,0.0062402496099844
SH3PXD2B,0.00078003120124805
SH3RF1,0.015600624024960999
SH3RF2,0.0015600624024961
SH3TC1,0.030421216848673948
SH3TC2,0.01170046801872075
SH3YL1,0.0436817472698908
SHANK1,0.00546021840873635
SHANK2,0.0109204368174727
SHANK2-AS1,0.0031201248049922
SHANK2-AS2,0.01326053042121685
SHANK2-AS3,0.0039001560062402497
SHARPIN,0.05070202808112324
SHB,0.0015600624024961
SHC1,0.09828393135725429
SHC2,0.0015600624024961
SHC3,0.0039001560062402497
SHC4,0.0015600624024961
SHCBP1,0.01170046801872075
SHE,0.02418096723868955
SHF,0.0374414976599064
SHFM1,0.35101404056162244
SHH,0.0031201248049922
SHISA4,0.0062402496099844
SHISA5,0.13962558502340094
SHISA6,0.00078003120124805
SHKBP1,0.09906396255850235
SHMT1,0.031981279251170044
SHMT2,0.09906396255850235
SHOC2,0.07020280811232449
SHOX,0.0015600624024961
SHPK,0.0124804992199688
SHPRH,0.0405616224648986
SHQ1,0.031201248049921998
SHROOM1,0.0124804992199688
SHROOM3,0.0015600624024961
SHROOM4,0.0070202808112324495
SHTN1,0.02106084243369735
SIAE,0.0171606864274571
SIAH1,0.0405616224648986
